age,balance,contact,duration,education,job,marital,month,previous,y
51,129,cellular,611,primary,blue-collar,married,may,0,yes
49,598,cellular,219,secondary,blue-collar,married,may,0,no
45,-407,cellular,320,secondary,unemployed,married,may,2,no
59,671,cellular,57,primary,self-employed,married,may,3,no
52,29,cellular,223,primary,blue-collar,divorced,may,1,no
32,-34,cellular,147,secondary,services,divorced,may,0,no
29,949,cellular,109,secondary,student,single,may,1,no
40,1145,cellular,175,secondary,blue-collar,married,may,0,no
31,84,cellular,264,secondary,technician,married,may,0,no
33,855,cellular,124,secondary,technician,divorced,may,0,no
28,41,cellular,885,tertiary,management,single,may,2,yes
32,3387,cellular,1111,tertiary,management,married,may,0,yes
26,-162,cellular,44,secondary,services,single,may,0,no
49,2576,cellular,64,secondary,self-employed,married,may,0,no
29,25,cellular,50,secondary,blue-collar,married,may,0,no
27,362,cellular,76,tertiary,self-employed,single,may,0,no
38,432,cellular,10,tertiary,technician,married,may,1,no
43,5997,cellular,270,secondary,blue-collar,married,may,0,no
28,278,telephone,31,primary,blue-collar,married,may,4,no
28,-594,cellular,296,tertiary,technician,single,may,2,no
36,530,cellular,239,tertiary,technician,married,may,0,no
57,225,telephone,22,secondary,technician,married,may,12,no
36,148,cellular,1357,secondary,admin.,single,may,2,yes
30,624,cellular,212,primary,admin.,married,may,1,no
27,7944,cellular,99,tertiary,management,single,may,1,no
38,70,cellular,150,secondary,services,single,may,0,no
30,9,cellular,582,tertiary,management,single,may,0,no
36,249,cellular,709,secondary,blue-collar,married,may,0,yes
30,1395,cellular,199,secondary,technician,single,may,1,no
55,841,cellular,140,secondary,services,married,may,4,no
33,2044,cellular,102,tertiary,management,married,may,1,no
40,65,cellular,15,secondary,services,single,may,0,no
24,513,cellular,61,secondary,blue-collar,divorced,may,0,no
44,-2,cellular,152,secondary,services,divorced,may,0,no
33,1293,cellular,245,secondary,admin.,married,may,2,no
38,5774,cellular,406,tertiary,self-employed,single,may,5,yes
26,0,cellular,23,secondary,services,single,may,0,no
33,-204,cellular,297,secondary,technician,married,may,0,no
44,-97,cellular,197,primary,blue-collar,divorced,may,4,no
32,201,cellular,63,secondary,blue-collar,divorced,may,24,no
26,140,cellular,103,secondary,admin.,single,may,0,no
40,-1212,cellular,1259,tertiary,management,married,may,18,no
34,-184,cellular,80,tertiary,management,single,may,1,no
25,381,cellular,951,secondary,blue-collar,single,may,0,no
27,5854,cellular,255,secondary,blue-collar,married,may,0,no
45,-1621,cellular,8,secondary,services,married,may,5,no
37,-557,cellular,284,secondary,admin.,married,may,0,no
44,532,cellular,550,secondary,services,single,may,2,no
41,90,cellular,77,secondary,admin.,single,may,4,no
34,393,cellular,314,secondary,technician,married,may,6,no
33,3301,cellular,536,tertiary,management,married,may,0,no
25,806,cellular,193,secondary,services,married,may,0,no
30,-910,cellular,124,secondary,technician,married,may,1,no
39,1674,cellular,12,tertiary,technician,single,may,1,no
31,6138,cellular,134,tertiary,technician,single,may,0,no
34,656,cellular,10,secondary,technician,married,may,1,no
54,-394,cellular,895,secondary,admin.,divorced,may,2,no
38,8,cellular,17,tertiary,management,married,may,0,no
34,-16,cellular,212,secondary,unemployed,married,may,2,no
56,751,cellular,43,secondary,technician,single,may,5,no
40,5,cellular,364,secondary,blue-collar,married,may,0,no
39,315,cellular,14,secondary,services,single,may,0,no
28,118,cellular,376,secondary,services,single,may,1,no
28,3412,cellular,22,secondary,blue-collar,single,may,0,no
58,238,cellular,122,secondary,blue-collar,married,may,0,no
35,4872,cellular,34,secondary,entrepreneur,married,may,0,no
36,3551,telephone,134,secondary,student,single,may,0,no
40,0,cellular,21,secondary,blue-collar,divorced,may,0,no
30,-99,cellular,144,secondary,blue-collar,married,may,0,no
43,7816,telephone,16,secondary,services,divorced,may,0,no
40,0,cellular,13,secondary,admin.,married,may,7,no
60,14,cellular,781,primary,blue-collar,married,may,3,no
41,6393,cellular,128,secondary,blue-collar,single,may,0,no
39,435,cellular,411,secondary,services,married,may,3,no
31,168,cellular,266,primary,housemaid,divorced,may,0,no
32,233,cellular,391,primary,blue-collar,married,may,0,no
48,1267,telephone,195,secondary,blue-collar,married,may,0,no
48,108,telephone,74,primary,blue-collar,married,may,7,no
36,49,cellular,232,primary,blue-collar,married,may,5,no
30,891,cellular,340,secondary,admin.,divorced,may,1,no
31,1803,telephone,350,secondary,blue-collar,married,may,1,no
27,54,cellular,309,tertiary,management,married,may,0,no
43,-266,cellular,12,secondary,technician,single,may,0,no
28,-208,cellular,136,secondary,blue-collar,single,may,2,no
49,3309,cellular,349,secondary,blue-collar,married,may,0,no
34,1268,cellular,259,secondary,admin.,divorced,may,0,no
30,355,cellular,153,tertiary,management,single,may,0,no
32,138,cellular,215,secondary,blue-collar,single,may,0,no
29,-349,cellular,233,secondary,admin.,single,may,0,no
38,1852,cellular,298,secondary,admin.,married,may,0,no
44,-1313,cellular,104,tertiary,management,single,may,0,no
38,676,cellular,59,tertiary,management,married,may,0,no
47,537,telephone,49,primary,blue-collar,married,may,0,no
36,-74,cellular,113,secondary,services,married,may,0,no
36,0,cellular,1002,secondary,services,single,may,0,yes
27,-179,cellular,54,primary,blue-collar,single,may,0,no
24,290,cellular,80,secondary,admin.,single,may,4,no
35,1780,cellular,306,secondary,blue-collar,divorced,may,9,no
36,185,cellular,61,secondary,admin.,single,may,5,no
45,369,cellular,20,secondary,admin.,married,may,0,no
45,116,cellular,16,primary,blue-collar,single,may,1,no
32,337,cellular,51,secondary,admin.,married,may,1,no
29,422,cellular,69,secondary,entrepreneur,married,may,2,no
40,1841,cellular,880,primary,blue-collar,married,may,0,yes
27,2460,cellular,600,secondary,technician,married,may,0,no
31,165,cellular,218,tertiary,technician,married,may,0,no
45,2762,cellular,18,secondary,self-employed,single,may,0,no
31,862,cellular,47,secondary,admin.,single,may,0,no
33,1423,cellular,333,secondary,management,married,may,3,no
25,366,cellular,102,secondary,retired,single,may,2,no
32,6248,cellular,64,tertiary,management,single,may,2,no
41,30,cellular,101,tertiary,management,married,may,6,no
37,-137,cellular,800,primary,blue-collar,married,may,0,no
29,244,cellular,19,secondary,blue-collar,single,may,0,no
57,32,cellular,476,secondary,retired,married,may,0,no
54,284,telephone,65,tertiary,management,married,may,0,no
34,178,cellular,14,tertiary,management,single,may,0,no
29,7531,cellular,50,secondary,blue-collar,single,may,0,no
45,72,cellular,262,secondary,admin.,married,may,2,no
33,5,cellular,934,secondary,admin.,single,may,2,yes
39,11971,telephone,75,tertiary,management,single,may,5,no
32,574,cellular,51,secondary,blue-collar,single,may,0,no
30,-750,cellular,208,tertiary,admin.,married,may,0,no
35,-56,cellular,162,secondary,self-employed,married,may,3,no
57,407,cellular,166,secondary,admin.,married,may,0,no
40,187,cellular,53,secondary,blue-collar,married,may,0,no
26,372,cellular,34,secondary,student,single,may,2,no
34,3160,cellular,22,secondary,admin.,single,may,13,no
45,302,telephone,258,primary,blue-collar,married,may,0,no
44,-234,cellular,71,primary,blue-collar,single,may,1,no
40,269,cellular,11,tertiary,management,single,may,0,no
34,72,cellular,93,primary,blue-collar,married,may,0,no
34,-297,cellular,92,secondary,admin.,married,may,3,no
32,9714,cellular,1237,secondary,blue-collar,married,may,2,no
37,2120,cellular,655,primary,blue-collar,married,may,4,yes
46,-119,cellular,138,secondary,services,married,may,3,no
30,220,cellular,187,secondary,self-employed,married,may,0,no
36,2278,cellular,200,secondary,admin.,married,may,1,no
41,780,cellular,432,secondary,blue-collar,married,may,0,no
41,5745,cellular,69,secondary,services,divorced,may,1,no
45,1378,cellular,25,secondary,services,single,may,2,no
55,525,cellular,28,tertiary,technician,divorced,may,4,no
37,625,cellular,68,secondary,blue-collar,divorced,may,2,no
34,1012,cellular,109,tertiary,management,single,may,0,no
25,16874,cellular,117,tertiary,entrepreneur,single,may,0,no
29,252,cellular,1223,secondary,admin.,married,may,1,no
38,341,cellular,136,secondary,management,married,may,2,no
33,239,cellular,101,secondary,services,single,may,0,no
40,952,cellular,126,secondary,admin.,divorced,may,1,no
43,-67,telephone,137,primary,blue-collar,married,may,1,no
39,8,telephone,155,secondary,admin.,married,may,0,no
23,531,cellular,509,primary,blue-collar,married,may,9,no
27,1417,cellular,143,secondary,admin.,married,may,3,no
55,135,cellular,641,primary,blue-collar,married,may,0,no
29,-219,cellular,85,secondary,technician,single,may,2,no
40,1112,cellular,104,secondary,admin.,single,may,0,no
51,297,cellular,415,tertiary,management,single,may,1,yes
46,494,cellular,131,primary,blue-collar,married,may,1,no
34,183,cellular,339,secondary,entrepreneur,married,may,0,no
39,11854,cellular,15,secondary,blue-collar,married,may,0,no
34,89,cellular,1871,secondary,services,divorced,may,0,yes
50,358,cellular,315,secondary,self-employed,married,may,3,no
45,1945,cellular,63,primary,blue-collar,married,may,0,no
35,13460,cellular,1068,tertiary,technician,single,may,0,yes
26,177,cellular,58,primary,student,single,may,0,no
39,-529,cellular,22,secondary,technician,single,may,5,no
42,686,cellular,1326,primary,blue-collar,married,may,3,no
34,11752,cellular,149,tertiary,technician,married,may,0,no
33,-104,cellular,34,primary,blue-collar,single,may,16,no
28,1518,cellular,204,primary,blue-collar,single,may,3,no
29,1273,cellular,44,tertiary,management,single,may,0,no
31,320,cellular,376,secondary,admin.,single,may,0,no
44,3684,cellular,31,secondary,management,single,may,3,no
47,223,cellular,133,secondary,services,married,may,0,no
26,492,cellular,439,secondary,self-employed,married,may,0,no
27,3672,cellular,157,tertiary,admin.,single,may,5,no
43,46,cellular,38,primary,blue-collar,married,may,6,no
59,437,telephone,73,secondary,blue-collar,married,may,0,no
56,827,telephone,462,primary,blue-collar,married,may,0,yes
26,474,cellular,504,secondary,blue-collar,single,may,0,no
28,327,cellular,104,tertiary,student,married,may,0,no
34,190,cellular,121,secondary,services,married,may,0,no
30,3123,cellular,49,secondary,technician,married,may,5,no
27,4869,cellular,258,tertiary,student,single,may,4,no
33,930,cellular,163,secondary,technician,single,may,1,no
42,-336,telephone,12,primary,blue-collar,married,may,0,no
33,-258,cellular,158,primary,admin.,single,may,2,no
33,-63,cellular,126,secondary,blue-collar,married,may,1,no
32,329,telephone,166,secondary,self-employed,married,may,0,no
42,-378,cellular,11,tertiary,technician,married,may,2,no
33,577,cellular,59,primary,blue-collar,single,may,0,no
35,205,cellular,1313,secondary,blue-collar,married,may,1,yes
35,-10,cellular,168,tertiary,management,married,may,1,no
38,1949,cellular,157,secondary,admin.,married,may,0,no
32,6542,cellular,1598,tertiary,management,single,may,5,yes
31,1010,cellular,385,tertiary,management,married,may,9,no
38,157,cellular,57,secondary,entrepreneur,married,may,1,no
24,1690,cellular,543,secondary,blue-collar,single,may,3,no
32,217,cellular,692,secondary,blue-collar,single,may,0,yes
33,5792,cellular,55,tertiary,management,married,may,0,no
37,2016,cellular,20,secondary,blue-collar,married,may,0,no
33,701,cellular,59,tertiary,admin.,single,may,0,no
60,-4057,cellular,242,tertiary,management,divorced,may,0,no
38,1428,telephone,33,primary,blue-collar,married,may,0,no
26,0,cellular,130,secondary,services,married,may,0,no
32,91,cellular,126,tertiary,management,married,may,2,no
54,1777,cellular,13,secondary,blue-collar,married,may,6,no
56,6503,cellular,27,secondary,services,married,may,0,no
38,525,telephone,15,secondary,technician,married,may,1,no
52,2323,cellular,45,secondary,admin.,married,may,0,no
38,4335,cellular,157,tertiary,management,divorced,may,1,no
34,3743,cellular,722,tertiary,technician,married,may,0,yes
40,-21,cellular,68,primary,blue-collar,single,may,3,no
34,-303,cellular,17,tertiary,blue-collar,single,may,2,no
51,614,cellular,9,secondary,technician,married,may,0,no
47,159,cellular,7,primary,blue-collar,single,may,13,no
57,1521,cellular,102,secondary,blue-collar,married,may,5,no
22,250,cellular,117,secondary,services,single,may,0,no
39,117,cellular,1032,secondary,services,married,may,0,yes
28,171,cellular,523,secondary,blue-collar,single,may,0,no
24,6,cellular,16,secondary,blue-collar,single,may,0,no
25,-141,cellular,113,secondary,services,single,may,2,no
59,32,cellular,201,secondary,blue-collar,married,may,0,no
37,91,cellular,8,secondary,blue-collar,married,may,0,no
36,0,cellular,8,primary,blue-collar,married,may,0,no
29,-493,cellular,536,secondary,blue-collar,married,may,4,yes
29,-79,cellular,16,secondary,services,single,may,4,no
28,3029,cellular,58,secondary,admin.,single,may,0,no
35,3181,cellular,28,secondary,blue-collar,married,may,0,no
48,142,cellular,11,secondary,services,divorced,may,0,no
29,-2,cellular,9,secondary,technician,single,may,0,no
37,465,cellular,899,secondary,housemaid,single,may,0,yes
35,13,cellular,17,tertiary,management,single,may,5,no
28,788,cellular,11,secondary,admin.,married,may,0,no
37,254,telephone,16,primary,housemaid,married,may,0,no
33,62,cellular,473,tertiary,management,single,may,0,yes
34,95,cellular,114,secondary,admin.,married,may,22,no
29,23,cellular,159,secondary,services,single,may,2,no
27,504,cellular,106,secondary,services,single,may,8,no
25,4522,cellular,177,secondary,services,married,may,0,no
47,22,cellular,17,secondary,technician,divorced,may,0,no
28,1589,cellular,359,secondary,technician,single,may,0,no
54,244,cellular,9,secondary,blue-collar,divorced,may,11,no
54,0,telephone,17,tertiary,management,divorced,may,0,no
37,481,cellular,11,tertiary,blue-collar,single,may,0,no
23,93,cellular,70,primary,housemaid,single,may,0,no
34,-703,cellular,160,primary,blue-collar,married,may,0,no
49,490,telephone,19,primary,blue-collar,married,may,2,no
26,141,cellular,19,secondary,admin.,single,may,6,no
54,4382,telephone,193,primary,self-employed,divorced,may,0,no
30,-28,cellular,284,secondary,blue-collar,married,may,1,no
32,36,cellular,116,secondary,blue-collar,married,may,0,no
27,0,cellular,157,secondary,admin.,married,may,0,no
37,333,telephone,73,secondary,blue-collar,divorced,may,0,no
33,523,cellular,18,secondary,blue-collar,married,may,5,no
35,2281,cellular,126,primary,blue-collar,married,may,1,no
28,2486,telephone,26,secondary,blue-collar,single,may,1,no
30,1022,cellular,97,tertiary,management,married,may,1,no
48,750,cellular,90,primary,blue-collar,married,may,0,no
44,-314,cellular,144,secondary,admin.,married,may,0,no
34,428,cellular,59,primary,blue-collar,married,may,0,no
29,9,cellular,19,secondary,services,single,may,0,no
30,127,cellular,16,secondary,admin.,single,may,1,no
38,1559,cellular,22,secondary,technician,divorced,may,10,no
31,512,cellular,44,secondary,blue-collar,single,may,0,no
32,1977,cellular,44,secondary,services,married,may,0,no
32,-283,cellular,24,primary,blue-collar,married,may,2,no
33,2533,cellular,16,secondary,services,married,may,2,no
35,305,cellular,7,secondary,blue-collar,married,may,25,no
30,0,cellular,131,secondary,services,single,may,9,no
31,54,cellular,239,primary,blue-collar,married,may,0,no
44,185,cellular,27,secondary,admin.,married,may,0,no
57,151,cellular,14,primary,housemaid,married,may,0,no
23,1128,cellular,77,secondary,entrepreneur,single,may,0,no
