level_0,index,age,workclass,education,marital_status,occupation,sex,income
25493,25493,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25495,25495,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25496,25496,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25497,25497,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25498,25498,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25500,25500,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
25501,25501,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25502,25502,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25503,25503,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25504,25504,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25505,25505,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25506,25506,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25507,25507,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
25508,25508,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25509,25509,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25510,25510,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
25511,25511,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25513,25513,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25514,25514,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
25515,25515,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25516,25516,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25517,25517,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
25519,25519,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25520,25520,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
25521,25521,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25522,25522,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25523,25523,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
25524,25524,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25526,25526,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25527,25527,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25528,25528,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25529,25529,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25531,25531,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25533,25533,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
25534,25534,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25535,25535,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25537,25537,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25538,25538,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25540,25540,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25542,25542,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25544,25544,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25545,25545,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25546,25546,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25547,25547,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25548,25548,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25549,25549,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
25552,25552,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25556,25556,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25557,25557,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25558,25558,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,>50K
25559,25559,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25561,25561,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
25562,25562,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25563,25563,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
25564,25564,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25565,25565,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25567,25567,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25568,25568,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25571,25571,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25572,25572,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
25573,25573,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25574,25574,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25575,25575,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25576,25576,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25577,25577,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25578,25578,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25580,25580,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25583,25583,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25584,25584,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25585,25585,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25588,25588,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25589,25589,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
25590,25590,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
25591,25591,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25592,25592,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
25593,25593,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25594,25594,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25595,25595,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25596,25596,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
25597,25597,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25598,25598,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25600,25600,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25601,25601,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25602,25602,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25604,25604,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25605,25605,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
25606,25606,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
25607,25607,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
25608,25608,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
25609,25609,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25611,25611,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
25612,25612,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25615,25615,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25616,25616,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
25617,25617,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
25618,25618,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25619,25619,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25620,25620,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25621,25621,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25624,25624,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25628,25628,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25630,25630,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25631,25631,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
25632,25632,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25633,25633,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25634,25634,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25635,25635,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25636,25636,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
25637,25637,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25639,25639,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25641,25641,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25642,25642,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25643,25643,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
25645,25645,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25646,25646,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25647,25647,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25648,25648,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25649,25649,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25650,25650,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25651,25651,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25652,25652,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25653,25653,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
25654,25654,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25657,25657,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
25658,25658,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25659,25659,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25660,25660,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25661,25661,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25662,25662,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
25663,25663,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
25664,25664,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
25665,25665,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
25669,25669,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
25670,25670,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25671,25671,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25672,25672,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
25673,25673,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25674,25674,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
25675,25675,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
25676,25676,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25677,25677,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
25680,25680,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
25681,25681,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
25683,25683,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
25684,25684,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25686,25686,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25687,25687,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25688,25688,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25690,25690,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
25691,25691,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25693,25693,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
25694,25694,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25696,25696,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
25698,25698,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25699,25699,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25701,25701,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
25702,25702,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25703,25703,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
25704,25704,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
25705,25705,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
25706,25706,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
25707,25707,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
25708,25708,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
25709,25709,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
25710,25710,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
