-8019,[-8000,<-8000,<-8000,<-8000,"[-10000,0[",<0,*
8206,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8218,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8224,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8226,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8229,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8230,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8238,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8251,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8254,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8259,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8262,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8263,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8265,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8266,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8267,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8277,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8278,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8279,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8289,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8291,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8295,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8298,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8300,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8303,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8304,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8309,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8311,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8312,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8313,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8318,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8319,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8326,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8332,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8334,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8339,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8345,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8351,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8366,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8368,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8379,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8381,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8399,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8402,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8403,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8408,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8412,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8413,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8417,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8422,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8434,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8436,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8444,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8449,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8460,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8463,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8465,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8480,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8486,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8489,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8491,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8494,"[8000,8500[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8509,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8514,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8515,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8535,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8536,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8538,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8541,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8545,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8548,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8553,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8554,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8556,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8558,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8562,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8563,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8564,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8583,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8585,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8590,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8592,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8594,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8600,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8603,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8605,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8619,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8623,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8626,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8627,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8629,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8637,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8647,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8648,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8649,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8652,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8654,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8666,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8669,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8674,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8680,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8689,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8692,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8717,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8725,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8729,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8730,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8741,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8749,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8750,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8758,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8781,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8784,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8785,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8794,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8806,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8821,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8823,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8826,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8828,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8837,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8839,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8844,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8859,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8860,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8863,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8866,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8873,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8874,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8876,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8883,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8892,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8894,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8897,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8899,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8902,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8903,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8918,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8919,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8929,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8938,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8947,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8950,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8953,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8957,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8963,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8969,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8971,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8973,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8979,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8982,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
8990,"[8500,9000[","[8000,9000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9001,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9002,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9004,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9009,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9019,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9039,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9047,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9049,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9051,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9059,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9064,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9068,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9072,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9077,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9083,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9102,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9103,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9110,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9121,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9131,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9135,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9139,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9143,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9146,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9149,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9154,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9160,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9173,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9192,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9194,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9200,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9202,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9207,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9214,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9216,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9221,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9224,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9228,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9231,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9246,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9252,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9261,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9262,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9269,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9277,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9299,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9301,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9304,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9305,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9306,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9311,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9314,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9317,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9319,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9324,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9326,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9328,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9329,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9336,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9339,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9346,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9347,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9359,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9366,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9367,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9374,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9397,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9405,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9407,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9421,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9444,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9447,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9449,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9480,"[9000,9500[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9506,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9531,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9541,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9569,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9579,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9585,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9601,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9608,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9609,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9610,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9618,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9622,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9629,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9630,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9634,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9636,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
9645,"[9500,10000[","[9000,10000[","[8000,10000[","[8000,12000[","[0,10000[","[0,10000[",*
